"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3130000","3130000-101-2022-01043","20221201","","01","영업/정상","01","영업","","","","","","93.00","121846","서울특별시 마포구 성산동 649-5","서울특별시 마포구 월드컵로 102, 1층 일부호 (성산동)","03996","보승회관","2022-12-01 17:26:56","I","2021-11-02 00:03:00.0","한식","191885.37997137","450610.819939495","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01044","20221201","","01","영업/정상","01","영업","","","","","","46.30","121850","서울특별시 마포구 성산동 591-1 이안상암","서울특별시 마포구 월드컵로 204, 이안상암 1층 109호 일부, 110호 (성산동)","03938","고피자(GO PIZZA) 마포구청점","2022-12-01 17:47:35","I","2021-11-02 00:03:00.0","경양식","191284.3945348","451460.53743524","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01045","20221202","","01","영업/정상","01","영업","","","","","","31.00","121859","서울특별시 마포구 아현동 327-10 아현시티","서울특별시 마포구 신촌로34길 11, 1층 102호 (아현동, 아현시티)","04116","능소니 씨","2022-12-02 10:02:30","I","2021-11-02 00:04:00.0","횟집","195925.06812555","450490.747273435","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01046","20221202","","01","영업/정상","01","영업","","","","","","59.94","121820","서울특별시 마포구 망원동 57-498","서울특별시 마포구 월드컵로21길 18, 2층 (망원동)","04012","빌라 마리아나","2022-12-02 11:25:13","I","2021-11-02 00:04:00.0","기타","191803.879373215","450509.778766723","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01047","2022-12-02","","01","영업/정상","01","영업","","","","","","245.00","121-848","서울특별시 마포구 성산동 260-4 금수빌딩","서울특별시 마포구 월드컵로 134, 금수빌딩 1층 (성산동)","03970","흥부골 왕 숯불갈비","2023-11-21 16:30:57","U","2022-10-31 22:03:00.0","한식","191705.353834078","450873.000816577","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01048","2022-12-02","","01","영업/정상","01","영업","","","","","","28.92","121-855","서울특별시 마포구 신수동 190 성원아파트","서울특별시 마포구 독막로28길 7, 1층 상가111호 (신수동, 성원아파트)","04090","삼츈식당","2024-04-01 16:17:47","U","2023-12-04 00:03:00.0","외국음식전문점(인도,태국등)","194418.034936832","449400.098708945","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01049","20221202","","01","영업/정상","01","영업","","","","","","54.47","121868","서울특별시 마포구 연남동 454-12","서울특별시 마포구 동교로51길 129-4, 3,4층 (연남동)","03979","젠틀키친","2022-12-02 16:38:03","I","2021-11-02 00:04:00.0","경양식","192859.399622296","451565.197301023","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01052","2022-12-05","","01","영업/정상","01","영업","","","","","","111.60","121-893","서울특별시 마포구 서교동 369-42","서울특별시 마포구 양화로16길 30-5, 1층 (서교동)","04039","히노토리","2023-10-19 18:20:57","U","2022-10-30 22:01:00.0","기타","192970.5855437","450057.359330917","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01053","20221205","","01","영업/정상","01","영업","","","","","","39.87","121835","서울특별시 마포구 상암동 1597 사보이시티디엠씨","서울특별시 마포구 월드컵북로54길 17, 사보이시티디엠씨 지1층 B128호 (상암동)","03924","쿠모온센","2022-12-05 14:59:57","I","2021-11-02 00:07:00.0","일식","190086.625449279","453231.427685063","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01054","20221206","","01","영업/정상","01","영업","","","","","","99.00","121819","서울특별시 마포구 동교동 203-18","서울특별시 마포구 월드컵북로4길 13, 1층 (동교동)","03992","백억살롱","2022-12-06 10:04:57","I","2021-11-02 00:08:00.0","기타","192904.969027295","450539.800343929","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01055","20221206","","01","영업/정상","01","영업","","","","","","36.62","121887","서울특별시 마포구 합정동 426-20 합정동웰빙센터","서울특별시 마포구 월드컵로 37, 합정동웰빙센터 1층 105호 (합정동)","04023","뉴홉클(New Hope Club)","2022-12-06 10:43:12","I","2021-11-02 00:08:00.0","기타","192124.118767957","450005.6148734","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01056","2022-12-06","","01","영업/정상","01","영업","","","","","","72.60","121-841","서울특별시 마포구 서교동 446-36 맥심빌딩","서울특별시 마포구 월드컵북로5가길 22, 맥심빌딩 1층 (서교동)","04001","맥심1층카페","2023-03-14 10:55:48","U","2022-12-02 23:06:00.0","기타","192765.631954649","450466.864826676","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01057","2022-12-06","","01","영업/정상","01","영업","","","","","","16.50","121-829","서울특별시 마포구 상수동 332-1 시사포커스 빌딩","서울특별시 마포구 와우산로3길 3, 시사포커스 빌딩 1층 102호 (상수동)","04074","상수동 떡볶이","2024-08-01 13:15:47","U","2023-12-08 00:03:00.0","기타","193101.952777082","449322.615526724","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01058","20221207","","01","영업/정상","01","영업","","","","","07042266510","39.27","121899","서울특별시 마포구 동교동 188-2","서울특별시 마포구 와우산로38길 4, 지층 일부층 (동교동)","04057","(주)윗유어스 혼신꼬치","2022-12-07 10:00:47","I","2021-11-02 00:09:00.0","한식","193830.432336503","450362.734447451","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01059","20221207","","01","영업/정상","01","영업","","","","","","81.75","121830","서울특별시 마포구 상암동 4-2 효인빌딩","서울특별시 마포구 매봉산로2길 15, 효인빌딩 2층 202호 (상암동)","03927","다이브","2022-12-07 13:10:19","I","2021-11-02 00:09:00.0","경양식","190655.421130038","452917.024286391","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01061","20221207","","01","영업/정상","01","영업","","","","","","33.00","121887","서울특별시 마포구 합정동 427-14","서울특별시 마포구 월드컵로 41-1, 1층 (합정동)","04023","상곱창","2022-12-07 15:36:25","I","2021-11-02 00:09:00.0","기타","192133.186751938","450092.151754872","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01062","2022-12-07","","01","영업/정상","01","영업","","","","","","454.58","121-895","서울특별시 마포구 서교동 407-14","서울특별시 마포구 와우산로17길 18, 지1,지2층 (서교동)","04049","레이저","2023-03-14 10:51:17","U","2022-12-02 23:06:00.0","한식","193035.224241573","449790.814624625","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01063","2022-12-08","","01","영업/정상","01","영업","","","","","","70.00","121-803","서울특별시 마포구 공덕동 256-5","서울특별시 마포구 마포대로6길 10, 1층 7호,30호 (공덕동)","04214","한가네 숯불닭갈비 공덕점","2024-07-22 13:52:58","U","2023-12-06 22:04:00.0","한식","195804.563731799","449216.311329217","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01065","20221208","","01","영업/정상","01","영업","","","","","","18.02","121800","서울특별시 마포구 공덕동 43 삼성래미안공덕2차아파트","서울특별시 마포구 마포대로20길 26, 상가1동 2층 201호 (공덕동, 삼성래미안공덕2차아파트)","04204","양가네고기듬뿍김치찜 마포점","2022-12-08 11:59:07","I","2021-11-01 23:00:00.0","한식","196361.69342531","449862.711615602","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01066","20221208","","01","영업/정상","01","영업","","","","","","27.04","121800","서울특별시 마포구 공덕동 43 삼성래미안공덕2차아파트","서울특별시 마포구 마포대로20길 26, 상가1동 2층 202호 (공덕동, 삼성래미안공덕2차아파트)","04204","와이디푸드 공덕점","2022-12-08 12:04:53","I","2021-11-01 23:00:00.0","한식","196361.69342531","449862.711615602","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01067","20221208","","01","영업/정상","01","영업","","","","","07045716543","67.00","121830","서울특별시 마포구 상암동 34-88","서울특별시 마포구 월드컵북로48길 14-6, 1층 (상암동)","03930","물고지자리","2022-12-08 13:15:14","I","2021-11-01 23:00:00.0","일식","190621.003911273","452704.827369814","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01068","20221208","","01","영업/정상","01","영업","","","","","","43.52","121883","서울특별시 마포구 합정동 354-22","서울특별시 마포구 독막로 46, 지1,1층 (합정동)","04073","바이러닉 에스프레소바 합정본점","2022-12-08 13:31:54","I","2021-11-01 23:00:00.0","기타","192729.531061879","449501.643129247","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01069","20221208","","01","영업/정상","01","영업","","","","","","93.73","121867","서울특별시 마포구 연남동 387-19","서울특별시 마포구 동교로46길 7, 2층 201호 (연남동)","03982","해피니스인어데이(HID)","2022-12-08 14:51:48","I","2021-11-01 23:00:00.0","기타","193335.87044678","451163.924347947","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01072","20221209","","01","영업/정상","01","영업","","","","","","64.48","121820","서울특별시 마포구 망원동 338-51","서울특별시 마포구 월드컵로15길 86, 1층 (망원동)","04018","페이브먼트(Pavemnt)","2022-12-09 11:49:31","I","2021-11-01 23:01:00.0","기타","191780.410221406","450117.045932569","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01074","20221209","","01","영업/정상","01","영업","","","","","","49.69","121849","서울특별시 마포구 성산동 128-13","서울특별시 마포구 성암로 17, 1,2층 (성산동)","03951","더 랏지(The lodge)","2022-12-09 14:26:31","I","2021-11-01 23:01:00.0","기타","192365.248666963","451785.058242144","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01075","2022-12-09","","01","영업/정상","01","영업","","","","","","245.00","121-900","서울특별시 마포구 망원동 484-1","서울특별시 마포구 월드컵로 105, 1층 (망원동)","04011","이천억 소비자축산","2024-06-04 09:44:34","U","2023-12-06 00:06:00.0","한식","191797.727758421","450616.326369431","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01076","2022-12-09","","01","영업/정상","01","영업","","","","","","124.37","121-893","서울특별시 마포구 서교동 367-6 서진빌딩","서울특별시 마포구 잔다리로 20, 서진빌딩 5층 (서교동)","04042","도킹 어라운드","2024-05-16 19:59:21","U","2023-12-04 23:08:00.0","기타","192935.074503865","449856.46553063","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01079","20221212","","01","영업/정상","01","영업","","","","","","34.22","121807","서울특별시 마포구 노고산동 109-38","서울특별시 마포구 서강로18길 28, 1층 (노고산동)","04109","프레드피자 마포신촌점","2022-12-12 10:32:15","I","2021-11-01 23:04:00.0","경양식","194269.171722815","450054.76825209","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01080","20221212","","01","영업/정상","01","영업","","","","","","95.00","121865","서울특별시 마포구 연남동 229-10","서울특별시 마포구 동교로 265, 2층 (연남동)","03983","리파인","2022-12-12 10:35:24","I","2021-11-01 23:04:00.0","한식","193327.256354075","451235.436122572","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01081","20221212","","01","영업/정상","01","영업","","","","","","39.69","121795","서울특별시 마포구 상암동 1605 누리꿈스퀘어","서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 1층 R111호 (상암동)","03925","일구공","2023-01-25 14:47:00","U","2022-11-30 22:07:00.0","경양식","190250.875091908","453017.867202928","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01082","20221212","","01","영업/정상","01","영업","","","","","","70.51","121808","서울특별시 마포구 대흥동 3-27","서울특별시 마포구 숭문길 185, 1층 (대흥동)","04112","비버 베이크샵","2022-12-12 14:37:27","I","2021-11-01 23:04:00.0","기타","195197.825663877","450264.559289333","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01084","20221213","","01","영업/정상","01","영업","","","","","","115.40","121829","서울특별시 마포구 상수동 324-12","서울특별시 마포구 독막로14길 25 (상수동)","04074","사온서","2022-12-13 11:08:52","I","2021-11-01 23:05:00.0","기타","193064.882298313","449475.181350708","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01085","2022-12-13","","01","영업/정상","01","영업","","","","","","87.64","121-840","서울특별시 마포구 서교동 396-3","서울특별시 마포구 독막로3길 28-20, 1층 (서교동)","04047","카페레터","2024-06-19 14:57:10","U","2023-12-05 22:01:00.0","기타","192679.973581457","449731.284626514","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01086","2022-12-13","","01","영업/정상","01","영업","","","","","","71.00","121-779","서울특별시 마포구 도화동 555 마포 한화 오벨리스크","서울특별시 마포구 마포대로 33, 지1층 지122호 (도화동, 마포 한화 오벨리스크)","04167","라와마라탕 마포점","2023-09-04 16:22:50","U","2022-12-09 00:06:00.0","중국식","195111.088138936","448644.311298762","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01087","2022-12-14","","01","영업/정상","01","영업","","","","","","78.00","121-854","서울특별시 마포구 신수동 85-9","서울특별시 마포구 광성로6길 24, 3층 (신수동)","04096","페어링 서울","2023-06-26 15:02:54","U","2022-12-05 22:08:00.0","기타","194508.064909642","449619.770534303","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01089","20221215","","01","영업/정상","01","영업","","","","","","94.72","121813","서울특별시 마포구 도화동 269","서울특별시 마포구 삼개로1길 17-12, 지하1층 (도화동)","04172","Cheese table","2022-12-15 13:24:37","I","2021-11-01 23:07:00.0","경양식","195399.159751093","448597.550234325","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01090","20221216","","01","영업/정상","01","영업","","","","","","43.00","121816","서울특별시 마포구 동교동 152-27","서울특별시 마포구 동교로 220-5, 1층 좌측호 (동교동)","03994","밤말","2022-12-16 09:54:12","I","2021-11-01 23:08:00.0","한식","193230.03456261","450823.804166584","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01091","2022-12-16","","01","영업/정상","01","영업","","","","","","89.80","121-894","서울특별시 마포구 서교동 375-1","서울특별시 마포구 동교로22길 19, 1층 코너호 (서교동)","04031","누 로스팅 하우스","2023-11-29 15:13:42","U","2022-11-02 00:01:00.0","기타","192759.832764111","450268.937740292","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01092","2022-12-16","","01","영업/정상","01","영업","","","","","","39.66","121-867","서울특별시 마포구 연남동 390-34","서울특별시 마포구 동교로38길 29, 2층 (연남동)","03982","연심 마리연남점","2023-09-21 17:01:47","U","2022-12-08 22:03:00.0","일식","193362.586063806","451037.895269057","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01093","2022-12-16","","01","영업/정상","01","영업","","","","","","35.00","121-836","서울특별시 마포구 서교동 327-27","서울특별시 마포구 와우산로29길 4-36, 지1층 좌측호 (서교동)","04052","한식세끼 마포본점","2023-12-20 14:47:11","U","2022-11-01 22:03:00.0","한식","193713.330438911","450322.961262428","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01094","2022-12-19","","01","영업/정상","01","영업","","","","","","181.73","121-838","서울특별시 마포구 서교동 354-9 노벨리아 서교","서울특별시 마포구 홍익로5길 30, 노벨리아 서교 1층 101호 (서교동)","04038","송계옥 홍대점","2023-03-07 10:38:46","U","2022-12-03 00:09:00.0","한식","192928.768320999","450187.249262414","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01096","2022-12-19","","01","영업/정상","01","영업","","","","","","82.77","121-839","서울특별시 마포구 서교동 386-3","서울특별시 마포구 양화로11길 41, 1층 (서교동)","04037","셉트(SEPT)","2024-01-18 15:32:01","U","2023-11-30 22:00:00.0","기타","192378.804542968","449996.163785597","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01097","20221220","","01","영업/정상","01","영업","","","","","","40.74","121835","서울특별시 마포구 상암동 1597 사보이시티디엠씨","서울특별시 마포구 월드컵북로54길 17, 사보이시티디엠씨 지1층 B125호 (상암동)","03924","미미롤집","2022-12-20 10:41:53","I","2021-11-01 22:02:00.0","일식","190086.625449279","453231.427685063","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01098","20221220","","01","영업/정상","01","영업","","","","","","231.05","121805","서울특별시 마포구 공덕동 467 롯데캐슬프레지던트","서울특별시 마포구 마포대로 109, 지2층 B201호 (공덕동, 롯데캐슬프레지던트)","04146","김앤김대게 공덕점","2022-12-20 11:00:53","I","2021-11-01 22:02:00.0","한식","195564.375757848","449186.933273231","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01099","2022-12-20","","01","영업/정상","01","영업","","","","","","63.80","121-866","서울특별시 마포구 연남동 366-13","서울특별시 마포구 연남로7길 6, 지1층 (연남동)","03975","이담쌀롱2","2023-10-11 10:57:32","U","2022-10-30 23:03:00.0","한식","192844.566045418","451332.011646565","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01100","2022-12-20","","01","영업/정상","01","영업","","","","","","92.60","121-836","서울특별시 마포구 서교동 337-4","서울특별시 마포구 와우산로 147, 1층 (서교동)","04053","하와이킴(HawaiiKim)","2023-03-16 16:47:23","U","2022-12-02 23:08:00.0","기타","193689.693040699","450237.032242677","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01101","2022-12-21","","01","영업/정상","01","영업","","","","","0269495847","33.07","121-851","서울특별시 마포구 신공덕동 13-2","서울특별시 마포구 만리재옛길 18, 1층 (신공덕동)","04209","빈즈 인더스트리(BEANS INDUSTRY)","2023-11-22 16:59:26","U","2022-10-31 22:04:00.0","기타","195970.394044394","449258.638904384","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01102","2022-12-21","","01","영업/정상","01","영업","","","","","","82.28","121-090","서울특별시 마포구 염리동 532 마포프레스티지자이","서울특별시 마포구 대흥로24길 24, 근린생활시설-1(1획지)동 지3층 A-B3-106호 (염리동, 마포프레스티지자이)","04124","1987신샤브 마포점","2023-07-26 14:58:33","U","2022-12-06 22:08:00.0","일식","195310.864204116","450080.129868689","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01103","2022-12-21","","01","영업/정상","01","영업","","","","","","27.64","121-865","서울특별시 마포구 연남동 257-22","서울특별시 마포구 동교로29길 34, 1층 일부호 (연남동)","03984","아벡쉐리 더 파크","2024-06-07 10:39:12","U","2023-12-06 00:09:00.0","기타","193141.052798452","451087.507114658","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01104","2022-12-22","","01","영업/정상","01","영업","","","","","","35.05","121-836","서울특별시 마포구 서교동 327-38 빅뱅","서울특별시 마포구 와우산로29길 4-6, 빅뱅 1층 (서교동)","04052","오스테리아 옥타브(OSTERIA OCTAVE)","2023-03-16 16:54:53","U","2022-12-02 23:08:00.0","경양식","193710.364913443","450283.468508547","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01106","20221223","","01","영업/정상","01","영업","","","","","","81.22","121820","서울특별시 마포구 망원동 401-21","서울특별시 마포구 월드컵로23길 82-3, 1층 (망원동)","04014","메이멜로디(MAY MELODY)","2022-12-23 14:52:10","I","2021-11-01 22:05:00.0","기타","191630.17168175","450236.31764151","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01108","2022-12-23","","01","영업/정상","01","영업","","","","","","33.01","121-865","서울특별시 마포구 연남동 223-28","서울특별시 마포구 동교로51안길 12, 1층 (연남동)","03980","탄포포","2024-03-20 16:10:21","U","2023-12-02 22:02:00.0","기타","193288.588473152","451444.776716051","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01109","20221226","","01","영업/정상","01","영업","","","","","02 3026064","57.52","121830","서울특별시 마포구 상암동 21-8","서울특별시 마포구 매봉산로2길 35, 1층 (상암동)","03927","구이선생","2022-12-26 10:23:32","I","2021-11-01 22:08:00.0","한식","190707.180351067","452836.074435143","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01111","2022-12-26","","01","영업/정상","01","영업","","","","","","98.00","121-836","서울특별시 마포구 서교동 335-4","서울특별시 마포구 와우산로29길 27, 지1층 101호 (서교동)","04053","공간비틀즈","2023-11-23 19:33:10","U","2022-10-31 22:05:00.0","라이브카페","193590.17092242","450318.074336236","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01112","2022-12-26","","01","영업/정상","01","영업","","","","","","45.00","121-837","서울특별시 마포구 서교동 345-17","서울특별시 마포구 와우산로23길 41, 1층 (서교동)","04055","컴포즈커피 홍대 서교점","2024-07-29 16:30:25","U","2023-12-06 21:01:00.0","기타","193168.052327746","450267.576222732","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01114","2022-12-26","","01","영업/정상","01","영업","","","","","","68.41","121-842","서울특별시 마포구 서교동 468-20 아트림","서울특별시 마포구 동교로15길 32, 아트림 1층 (서교동)","04003","레스트_아우룸(rest_Aurum)","2023-03-16 16:46:49","U","2022-12-02 23:08:00.0","경양식","192344.937425127","450432.223943357","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01115","2022-12-27","","01","영업/정상","01","영업","","","","","","122.69","121-837","서울특별시 마포구 서교동 362-15","서울특별시 마포구 와우산로21길 19-11, 2층 (서교동)","04041","주신당 홍대","2024-07-04 15:03:55","U","2023-12-07 00:06:00.0","기타","193120.172838884","449957.963546308","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01116","20221227","","01","영업/정상","01","영업","","","","","","89.00","121821","서울특별시 마포구 망원동 394-89 형섭빌딩","서울특별시 마포구 포은로 63, 형섭빌딩 3층 (망원동)","04017","PNPV","2022-12-27 14:25:54","I","2021-11-01 22:09:00.0","호프/통닭","191641.943227144","450078.415991223","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01117","2022-12-27","","01","영업/정상","01","영업","","","","","","33.00","121-836","서울특별시 마포구 서교동 326-6 성경빌딩","서울특별시 마포구 와우산로 161, 성경빌딩 1층 104호 (서교동)","04052","세컨디","2023-02-23 09:20:08","U","2022-12-01 22:05:00.0","기타","193774.161030741","450346.181227842","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01120","20221229","","01","영업/정상","01","영업","","","","","","63.00","121812","서울특별시 마포구 도화동 173 삼창프라자빌딩","서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 지1층 19,20호 (도화동)","04157","이여곰탕 마포점","2022-12-29 10:52:17","I","2021-11-01 21:01:00.0","한식","195324.793653981","448885.430093289","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01123","2022-12-29","","01","영업/정상","01","영업","","","","","","61.94","121-818","서울특별시 마포구 동교동 168-8 홍익빌딩","서울특별시 마포구 양화로18안길 17, 홍익빌딩 1층 (동교동)","04051","동교해물2","2024-08-13 15:30:48","U","2023-12-07 23:05:00.0","한식","193347.523064284","450523.16884915","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01124","20221230","","01","영업/정상","01","영업","","","","","","30.00","121875","서울특별시 마포구 용강동 116-1","서울특별시 마포구 토정로 276, 지1층 일부호 (용강동)","04162","빅보틀컴퍼니","2022-12-30 10:43:57","I","2022-12-01 00:01:00.0","기타","194655.481709453","448854.594112514","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01125","2022-12-30","","01","영업/정상","01","영업","","","","","","43.05","121-919","서울특별시 마포구 서교동 490 메세나폴리스","서울특별시 마포구 양화로 45, 몰동 지1층 B177호 (서교동, 메세나폴리스)","04036","마라입구(메세나폴리스점)","2023-02-17 13:27:41","U","2022-12-01 23:09:00.0","중국식","192311.642580307","449855.643910445","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01126","20221230","","01","영업/정상","01","영업","","","","","","60.00","121865","서울특별시 마포구 연남동 223-50","서울특별시 마포구 성미산로 167-5, 1층 (연남동)","03980","바롤로","2022-12-30 15:42:32","I","2022-12-01 00:01:00.0","외국음식전문점(인도,태국등)","193293.014014166","451382.268477382","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01127","2022-01-13","","01","영업/정상","01","영업","","","","","02 3321514","3.30","121-829","서울특별시 마포구 상수동 330-8 삼삼공빌딩","서울특별시 마포구 독막로 92-15, 1층 101호 일부호 (상수동)","04075","스시 테마리겐","2023-03-03 15:54:40","I","2022-12-03 00:05:00.0","일식","193145.552273509","449419.300538234","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01128","2022-02-22","","01","영업/정상","01","영업","","","","","","45.00","121-829","서울특별시 마포구 상수동 352-2 온어스빌딩","서울특별시 마포구 토정로 117, 온어스빌딩 1층 일부호 (상수동)","04075","백야드빌더","2023-08-09 09:39:28","I","2022-12-07 23:01:00.0","기타","193216.915332016","449215.864683132","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01129","2022-11-22","","01","영업/정상","01","영업","","","","","","20.00","121-826","서울특별시 마포구 망원동 474-19","서울특별시 마포구 월드컵로31길 7, 1층 좌측호 (망원동)","03962","예원이네","2023-08-31 09:13:43","I","2022-12-09 00:02:00.0","기타","191473.20776548","451045.529821789","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01130","2022-03-28","","01","영업/정상","01","영업","","","","","","36.30","121-827","서울특별시 마포구 망원동 517 마포영화블렌하임","서울특별시 마포구 월드컵로25길 26, 101동 1층 1-040호-1호 (망원동, 마포영화블렌하임)","03964","탄탄숯불구이","2023-09-04 13:27:15","I","2022-12-09 00:06:00.0","식육(숯불구이)","191651.529315787","450694.803472189","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01131","2022-11-28","","01","영업/정상","01","영업","","","","","02  567 2647","64.39","121-821","서울특별시 마포구 망원동 394-124","서울특별시 마포구 동교로 31, 2층 (망원동)","04017","카페 핀드","2023-12-04 11:39:09","I","2022-11-02 00:06:00.0","기타","191611.339419855","450033.223217253","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01132","2022-03-18","","01","영업/정상","01","영업","","","","","","10.00","121-884","서울특별시 마포구 합정동 363-2","서울특별시 마포구 독막로 36, 1층 우측호 (합정동)","04072","베니베이크","2024-01-26 14:54:56","I","2023-11-30 22:08:00.0","기타","192628.745242508","449524.160162437","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2022-01133","2022-04-18","","01","영업/정상","01","영업","","","","","0269547963","59.72","121-867","서울특별시 마포구 연남동 390-59","서울특별시 마포구 동교로38길 19, 지1층 (연남동)","03982","스몰타운스몰(small town small)","2024-04-15 16:32:42","U","2023-12-03 23:07:00.0","한식","193344.688052369","451086.684257419","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2023-00001","2023-01-02","","01","영업/정상","01","영업","","","","","","65.25","121-895","서울특별시 마포구 서교동 409-10","서울특별시 마포구 와우산로15길 28, 1층 (서교동)","04049","후타츠","2023-03-16 17:02:00","U","2022-12-02 23:08:00.0","일식","193015.43238262","449682.64233316","","","","","","","","","","","","","","","","","","",""
"3130000","3130000-101-2023-00002","2023-01-03","","01","영업/정상","01","영업","","","","","","54.00","121-805","서울특별시 마포구 공덕동 476 공덕파크자이","서울특별시 마포구 백범로 152, 102동 19,20호 (공덕동, 공덕파크자이)","04148","하이바이볼","2023-11-13 14:46:16","U","2022-10-31 23:05:00.0","경양식","195331.885613245","449180.427006045","","","","","","","","","","","","","","","","","","",""
